"STATE","ST_CASE","VE_TOTAL","VE_FORMS","PVH_INVL","PEDS","PERNOTMVIT","PERMVIT","PERSONS","COUNTY","CITY","DAY","MONTH","YEAR","DAY_WEEK","HOUR","MINUTE","NHS","RUR_URB","FUNC_SYS","RD_OWNER","ROUTE","TWAY_ID","TWAY_ID2","MILEPT","LATITUDE","LONGITUD","SP_JUR","HARM_EV","MAN_COLL","RELJCT1","RELJCT2","TYP_INT","WRK_ZONE","REL_ROAD","LGT_COND","WEATHER1","WEATHER2","WEATHER","SCH_BUS","RAIL","NOT_HOUR","NOT_MIN","ARR_HOUR","ARR_MIN","HOSP_HR","HOSP_MN","CF1","CF2","CF3","FATALS","DRUNK_DR"
39,391093,1,1,0,1,1,1,1,153,70,8,11,2016,3,20,28,1,2,3,2,4,"CR-50A MAIN ST","CR-700 MILLER AVE",0,41.05648333,-81.52900833,0,9,0,0,2,7,0,1,3,2,0,2,0,"0000000",20,29,20,32,20,48,0,0,0,1,0
39,391094,2,2,0,0,0,4,4,153,70,23,12,2016,6,19,38,0,2,4,4,6,"N PORTAGE PATH","SUNNYSIDE AVE",0,41.11215556,-81.54857778,0,12,6,0,2,3,0,1,3,1,0,1,0,"0000000",19,40,19,46,19,58,0,0,0,1,1
39,391095,3,3,0,0,0,5,5,153,2030,22,11,2016,3,12,6,0,2,4,4,6,"BROAD BLVD","21ST ST",0,41.13456111,-81.50735,0,12,6,0,2,2,0,1,1,1,0,1,0,"0000000",12,7,12,12,12,33,0,0,0,1,0
39,391096,2,2,0,0,0,4,4,113,6990,21,3,2016,2,12,21,1,2,2,1,2,"US-35","",206,39.74281389,-84.11037222,0,12,1,0,1,1,0,1,1,1,0,1,0,"0000000",12,23,12,28,12,46,0,0,0,1,0
39,391097,2,2,0,0,0,2,2,35,6360,28,11,2016,2,17,42,1,2,3,1,3,"SR-3","RIDGEFIELD RD",92,41.40680833,-81.73451111,0,12,1,0,3,3,0,1,3,10,0,10,0,"0000000",17,45,17,49,88,88,0,0,0,1,0
39,391098,1,1,0,1,1,1,1,89,2519,28,12,2016,4,17,46,0,2,7,3,5,"TR-38 COLUMBIA RD","",0,39.96651667,-82.69445556,0,8,0,0,1,1,0,1,2,1,0,1,0,"0000000",17,47,17,52,18,19,0,0,0,1,1
39,391099,1,1,0,0,0,1,1,151,0,24,9,2016,7,2,10,0,2,7,3,5,"TR-1642 31ST ST","",0,40.83186389,-81.36196944,0,41,0,0,1,1,0,4,2,1,0,1,0,"0000000",2,10,2,15,2,31,0,0,0,1,1
39,391100,1,1,0,1,1,1,1,153,70,2,12,2016,6,19,22,0,2,5,2,4,"CR-628 DIAGONAL RD","",0,41.07109722,-81.558725,0,8,0,0,1,1,0,1,3,10,0,10,0,"0000000",19,23,19,27,88,88,0,0,0,1,0
40,400001,1,1,0,1,1,1,1,109,3170,1,1,2016,6,0,45,0,2,3,1,2,"US-62","",57,35.49305278,-97.36387778,0,9,0,0,1,1,0,1,3,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
40,400002,1,1,0,0,0,2,2,65,0,1,1,2016,6,1,2,0,1,6,2,4,"CR-185","",49,34.447,-99.6561,0,42,0,0,1,1,0,4,2,1,0,1,0,"0000000",0,58,1,24,88,88,0,0,0,1,1
40,400003,1,1,0,0,0,1,1,49,0,2,1,2016,7,9,14,0,1,5,1,3,"SR-29","",49,34.6515,-97.0869,0,38,0,0,1,1,0,4,1,1,0,1,0,"0000000",99,99,99,99,88,88,0,0,0,1,0
40,400004,2,2,0,0,0,2,2,147,0,3,1,2016,1,13,5,1,1,3,1,2,"US-75","",126,36.6042,-95.9353,0,12,1,0,8,1,0,1,1,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
40,400005,2,2,0,0,0,4,4,115,0,3,1,2016,1,16,21,0,1,5,1,3,"SR-10","",2,36.671,-94.7069,0,12,2,0,1,1,0,1,1,1,0,1,0,"0000000",16,19,16,30,17,8,0,0,0,2,1
40,400006,2,2,0,0,0,3,3,143,4780,3,1,2016,1,16,55,0,2,4,4,6,"S SHERIDAN RD","",0,36.1489,-95.90463056,0,12,6,0,8,1,0,1,5,1,0,1,0,"0000000",17,13,17,19,88,88,0,0,0,1,1
40,400007,1,1,0,0,0,1,1,97,0,4,1,2016,2,7,45,0,1,5,1,3,"SR-82","",56,36.2747,-95.1433,0,17,0,0,1,1,0,4,1,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
40,400008,2,2,0,0,0,4,4,51,0,4,1,2016,2,8,0,1,1,3,1,2,"US-81","CS-2830",117,34.8463,-97.9556,0,12,6,0,2,3,0,1,1,1,0,1,0,"0000000",8,5,8,29,9,3,0,0,0,2,0
40,400009,1,1,0,1,1,1,1,133,0,4,1,2016,2,18,58,0,1,4,1,2,"US-270","",57,35.19033333,-96.59993056,0,8,0,0,1,1,0,1,1,1,0,1,0,"0000000",18,58,19,3,88,88,0,0,0,1,0
40,400010,1,1,0,0,0,1,1,85,0,5,1,2016,3,6,33,1,1,1,1,1,"I-35","",0,33.9842,-97.1356,0,42,0,0,1,1,0,3,2,1,0,1,0,"0000000",6,30,6,40,88,88,0,0,0,1,0
40,400011,2,2,0,0,0,3,3,31,0,6,1,2016,4,7,48,1,1,3,1,2,"US-62","",74,34.6334,-98.6964,0,12,1,0,1,1,0,1,1,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
40,400012,3,3,0,0,0,3,3,109,3550,6,1,2016,4,16,16,1,2,3,1,3,"SR-3","N INDEPENDENCE AVE",0,35.53024722,-97.57516389,0,12,1,0,3,2,0,1,1,10,0,10,0,"0000000",16,17,16,27,16,56,0,0,0,1,0
40,400013,1,1,0,0,0,4,4,15,0,8,1,2016,6,7,46,1,1,1,1,1,"I-44","",0,34.8907,-98.0933,0,24,0,0,1,1,0,4,1,10,0,10,0,"0000000",8,0,8,23,9,14,0,0,0,1,0
40,400014,3,3,0,0,0,5,5,125,0,8,1,2016,6,16,4,0,1,4,1,2,"US-270","CR-EW121",75,35.26,-96.7882,0,12,1,0,2,2,0,1,1,3,0,3,0,"0000000",16,3,16,4,88,88,0,0,0,2,0
40,400015,2,2,0,0,0,8,8,97,0,8,1,2016,6,23,37,1,1,3,1,2,"US-69","",73,36.1142,-95.3596,0,12,6,0,1,1,0,1,2,2,0,2,0,"0000000",23,38,0,0,1,3,0,0,0,6,0
40,400016,2,2,0,0,0,2,2,27,3550,10,1,2016,1,2,55,0,1,5,4,6,"SE 149TH ST","",0,35.31971944,-97.38735556,0,12,2,0,1,1,0,1,2,1,0,1,0,"0000000",2,58,3,14,99,99,0,0,0,1,2
40,400017,1,1,0,0,0,2,2,51,0,10,1,2016,1,3,58,1,1,1,1,1,"I-44","",0,35.2028,-97.7367,0,52,0,0,1,1,0,4,2,10,0,10,0,"0000000",3,56,4,11,5,18,0,0,0,1,1
40,400018,1,1,0,0,0,1,1,3,0,12,1,2016,3,7,10,0,1,7,2,4,"CR-0280","",0,36.6087,-98.5057,0,10,0,0,6,1,0,1,2,1,0,1,0,"673907W",7,17,7,43,8,38,0,0,0,1,0
40,400019,1,1,0,0,0,1,1,73,0,12,1,2016,3,13,46,1,1,3,1,2,"US-81","",54,35.932,-97.9161,0,24,0,0,1,1,0,4,1,1,0,1,0,"0000000",13,46,13,52,88,88,20,0,0,1,0
40,400020,2,2,0,0,0,2,2,109,3550,15,1,2016,6,1,38,0,2,4,4,6,"NE 63RD ST","I-44 EXIT RAMP",0,35.53701111,-97.47673611,0,12,6,1,5,1,0,1,3,1,0,1,0,"0000000",1,40,1,48,2,9,0,0,0,1,1
40,400021,2,2,0,0,0,4,4,35,0,15,1,2016,6,2,38,1,1,3,1,2,"US-60","SR-82",105,36.627,-95.0618,0,12,6,0,3,4,0,1,2,10,0,10,0,"0000000",99,99,99,99,99,99,0,0,0,1,0
40,400022,2,1,1,0,0,1,1,111,0,16,1,2016,7,4,29,1,1,3,1,2,"US-75","",99,35.5712,-95.9558,0,45,0,0,1,1,4,5,2,10,0,10,0,"0000000",4,31,4,38,88,88,3,0,0,1,1
40,400023,1,1,0,0,0,1,1,37,0,20,1,2016,4,13,30,0,1,5,1,3,"SR-16","",41,35.9279,-96.5822,0,34,0,0,1,1,0,4,1,10,0,10,0,"0000000",13,31,13,45,14,37,0,0,0,1,0
40,400024,1,1,0,0,0,1,1,53,0,21,1,2016,5,0,35,0,1,4,1,2,"US-60","",88,36.68,-97.6509,0,1,0,0,1,1,0,4,2,5,0,5,0,"0000000",0,34,0,43,88,88,0,0,0,1,1
40,400025,2,2,0,0,0,3,3,109,3550,23,1,2016,7,23,32,0,2,3,4,6,"W MEMORIAL RD","N PENNSYLVANIA AVE",0,35.60852222,-97.549725,0,12,1,0,3,2,0,1,2,1,0,1,0,"0000000",23,33,23,36,99,99,0,0,0,1,1
40,400026,1,1,0,0,0,1,1,95,0,25,1,2016,2,9,20,0,1,7,2,4,"CR-LARK","",0,33.8687,-96.7438,0,42,0,0,1,1,0,4,1,1,0,1,0,"0000000",9,17,9,33,88,88,0,0,0,1,0
40,400027,1,1,0,0,0,2,2,95,0,3,1,2016,1,7,20,0,1,5,1,3,"SR-199","",61,34.0854,-96.6625,0,32,0,0,1,1,0,4,1,1,0,1,0,"0000000",7,13,7,25,8,28,0,0,0,1,1
40,400028,2,2,0,0,0,3,3,87,3378,17,1,2016,1,14,12,1,1,1,1,1,"I-44","",0,35.2699,-97.6229,0,12,6,0,1,1,0,1,1,1,0,1,0,"0000000",14,13,14,20,14,51,0,0,0,2,1
40,400029,1,1,0,0,0,2,2,85,0,24,1,2016,1,14,1,1,1,1,1,1,"I-35","",0,34.0389,-97.1498,0,52,0,0,1,1,0,3,1,1,0,1,0,"0000000",13,59,14,12,15,25,0,0,0,2,0
40,400030,2,2,0,0,0,4,4,19,210,29,1,2016,6,9,9,0,2,4,4,6,"S PLAINVIEW RD","",0,34.16968889,-97.17793333,0,12,2,0,1,1,0,1,1,1,0,1,0,"0000000",9,10,9,13,9,34,0,0,0,1,0
40,400031,2,2,0,0,0,3,3,79,3798,26,1,2016,3,12,29,0,1,5,1,3,"SR-112","BEATY ST",0,35.30338056,-94.4429,0,12,6,0,2,2,0,1,1,1,0,1,0,"0000000",12,43,12,53,13,39,0,0,0,1,0
40,400032,3,3,0,0,0,4,4,23,0,29,1,2016,6,19,19,1,1,3,1,2,"US-271","CR-2000",50,34.1136,-95.6258,0,12,7,0,3,2,0,1,2,1,0,1,0,"0000000",19,35,19,42,20,44,0,0,0,2,0
40,400033,1,1,0,0,0,3,3,99,0,1,2,2016,2,6,54,0,1,4,1,2,"US-177","",92,34.4654,-96.951,0,59,0,0,1,1,0,4,2,1,0,1,0,"0000000",6,56,7,34,8,35,0,0,0,1,1
40,400034,1,1,0,0,0,1,1,49,0,30,1,2016,7,12,55,0,1,4,1,3,"SR-29","CR-NS3190",150,34.652,-97.3178,0,1,0,0,2,2,0,1,1,1,0,1,0,"0000000",99,99,99,99,88,88,0,0,0,1,0
40,400035,2,2,0,0,0,2,2,109,3550,3,2,2016,4,1,27,1,2,1,1,1,"I-240","",0,35.3918,-97.4401,0,12,1,0,1,1,0,1,2,1,0,1,0,"0000000",1,34,1,41,88,88,0,0,0,1,1
40,400036,1,1,0,0,0,1,1,13,0,11,2,2016,5,18,35,0,1,5,2,4,"CR-SILO RD","",0,34.0028,-96.4656,0,32,0,0,1,1,0,4,2,1,0,1,0,"0000000",18,40,18,53,88,88,0,0,0,1,0
40,400037,1,1,0,0,0,2,2,143,4780,24,1,2016,1,4,35,1,2,3,1,8,"CREEK TURNPIKE","",0,36.025,-95.9405,0,25,0,0,1,1,0,4,3,10,0,10,0,"0000000",4,33,5,1,99,99,0,0,0,1,0
40,400038,2,2,0,0,0,3,3,143,4170,30,1,2016,7,8,50,0,2,5,4,6,"W 41ST ST S","S EVERETT ST",0,36.10471389,-96.12116944,0,12,6,0,2,2,0,1,1,1,0,1,0,"0000000",8,48,8,53,9,31,0,0,0,1,0
40,400039,3,3,0,0,0,4,4,135,4080,3,2,2016,4,17,15,0,2,5,1,2,"US-64","CR- PAW PAW RD",0,35.40511944,-94.53110833,0,12,1,0,3,2,0,1,1,1,0,1,0,"0000000",17,45,18,6,18,31,0,0,0,1,0
40,400040,1,1,0,0,0,1,1,101,3310,16,1,2016,7,5,10,1,2,3,1,2,"US-64","",0,35.75490278,-95.43127778,0,59,0,0,1,1,0,4,2,1,0,1,0,"0000000",5,12,5,18,88,88,0,0,0,1,0
40,400041,3,3,0,0,0,8,8,109,3550,9,2,2016,3,20,6,0,2,3,4,6,"S WESTERN AVE","",0,35.4507,-97.53013611,0,12,2,0,1,1,0,1,3,10,0,10,0,"0000000",20,9,20,10,20,30,14,0,0,2,0
40,400042,1,1,0,0,0,2,2,59,0,27,1,2016,4,22,58,0,1,4,2,4,"CR-NS209","",0,36.6694,-99.2954,0,34,0,0,1,1,0,4,2,1,0,1,0,"0000000",22,48,23,24,0,54,0,0,0,1,1
40,400043,1,1,0,0,0,3,3,23,0,12,2,2016,6,14,5,1,1,3,1,2,"US-70","",19,33.9975,-95.4434,0,32,0,0,1,1,0,4,1,10,0,10,0,"0000000",14,13,14,32,14,51,0,0,0,1,0
40,400044,1,1,0,0,0,1,1,19,0,2,2,2016,3,21,57,0,1,5,1,3,"SR-53","",182,34.3327,-97.189,0,1,0,0,1,1,0,4,2,1,0,1,0,"0000000",21,56,22,11,88,88,0,0,0,1,0
40,400045,1,1,0,1,1,1,1,109,3550,7,2,2016,1,20,31,0,2,3,4,6,"S PENNSYLVANIA AVE","",0,35.42885556,-97.54796944,0,8,0,0,1,1,0,1,3,1,0,1,0,"0000000",20,31,20,35,20,48,0,0,0,1,0
40,400046,1,1,0,0,0,1,1,143,0,12,2,2016,6,4,13,0,2,4,2,4,"CR-AVERY DR","",0,36.13452778,-96.06130833,0,43,0,0,1,1,0,4,2,1,0,1,0,"0000000",4,53,5,3,5,29,0,0,0,1,1
40,400047,2,2,0,0,0,3,3,143,4780,12,2,2016,6,13,49,0,2,4,4,6,"N LEWIS AVE","E 54TH ST N",0,36.23141667,-95.95835278,0,12,6,0,2,2,0,1,1,1,0,1,0,"0000000",13,43,13,52,14,19,0,0,0,1,1
40,400048,1,1,0,0,0,3,3,65,0,14,2,2016,1,14,57,0,1,5,2,4,"CR-S210","",0,34.667,-99.2294,0,32,0,0,1,1,0,4,1,1,0,1,0,"0000000",14,58,15,5,88,88,0,0,0,3,0
40,400049,1,1,0,0,0,1,1,13,1050,17,2,2016,4,99,99,1,1,3,1,2,"US-69","",0,33.87789444,-96.500225,0,52,0,0,1,1,0,4,1,1,0,1,0,"0000000",7,51,7,55,88,88,0,0,0,1,0
40,400050,2,2,0,0,0,2,2,47,1550,21,1,2016,5,13,35,1,2,3,1,2,"US-412","S 42ND ST",0,36.39737222,-97.81888889,0,12,6,0,2,2,0,1,1,10,0,10,0,"0000000",13,40,13,50,14,12,0,0,0,1,0
40,400051,3,3,0,0,0,4,4,19,0,8,2,2016,2,16,45,1,1,3,1,2,"US-70","SR-26",1,34.1731,-97.4748,0,12,6,0,2,2,0,1,1,10,0,10,0,"0000000",16,42,16,47,17,10,0,0,0,1,0
40,400053,1,1,0,1,1,1,1,17,0,19,2,2016,6,6,13,1,1,3,1,2,"US-81","",44,35.59652222,-97.95919722,0,8,0,0,1,1,0,1,2,1,0,1,0,"0000000",99,99,99,99,88,88,0,0,0,1,0
40,400054,1,1,0,0,0,2,2,137,0,21,2,2016,1,0,19,1,1,3,1,3,"SR-7","",191,34.4466,-97.6554,0,1,0,0,1,1,0,4,2,1,0,1,0,"0000000",99,99,99,99,88,88,0,0,0,1,0
40,400055,1,1,0,0,0,1,1,125,0,23,2,2016,3,9,27,0,1,4,1,3,"SR-39","",53,34.9999,-97.0566,0,42,0,0,1,1,0,5,1,2,0,2,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
40,400056,1,1,0,0,0,2,2,107,0,23,2,2016,3,19,49,0,1,4,1,2,"US-75","",24,35.3193,-96.1495,0,59,0,0,1,1,0,4,1,2,0,2,0,"0000000",16,32,17,22,18,51,0,0,0,1,0
40,400057,1,1,0,0,0,1,1,109,3550,27,2,2016,7,0,56,1,2,1,1,1,"I-35","",0,35.4162,-97.49,0,33,0,0,1,1,0,8,3,1,0,1,0,"0000000",0,58,1,6,1,20,0,0,0,1,1
40,400058,2,2,0,0,0,2,2,27,3430,28,1,2016,5,8,53,0,1,5,2,4,"CR-156TH AVE","",0,35.29153611,-97.21240278,0,12,6,0,1,1,0,1,1,1,0,1,0,"0000000",8,57,9,18,9,54,0,0,0,1,0
40,400059,1,1,0,0,0,1,1,83,0,19,2,2016,6,2,2,1,2,1,1,1,"I-35","",109,35.8776,-97.3941,0,1,0,0,1,1,0,4,2,8,0,8,0,"0000000",2,5,2,15,88,88,0,0,0,1,0
40,400060,1,1,0,0,0,2,2,51,0,19,2,2016,6,21,20,0,1,5,2,4,"CR-1540","",0,34.7822,-97.8353,0,38,0,0,1,1,0,5,2,10,0,10,0,"0000000",99,99,99,99,99,99,0,0,0,1,1
40,400061,2,2,0,0,0,4,4,87,0,20,2,2016,7,5,4,0,1,4,1,3,"SR-39","",25,35.0045,-97.452,0,12,2,0,1,1,0,1,2,10,0,10,0,"0000000",5,7,5,10,99,99,0,0,0,1,0
40,400062,2,2,0,0,0,3,3,97,0,22,2,2016,2,13,34,1,1,3,1,2,"US-412","",2,36.1702,-95.437,0,12,1,0,1,1,0,1,1,10,0,10,0,"0000000",13,33,13,51,14,45,0,0,0,1,0
40,400063,1,1,0,0,0,1,1,13,0,23,1,2016,7,99,99,1,1,3,1,2,"US-70","",21,33.9976,-96.3374,0,59,0,0,1,1,0,4,2,10,0,10,0,"0000000",1,37,1,48,88,88,0,0,0,1,0
40,400064,2,2,0,0,0,2,2,71,3800,29,1,2016,6,15,44,0,2,4,4,6,"N 5TH ST","BRADLEY AVE",0,36.73165,-97.07831389,0,12,6,0,2,3,0,1,1,1,0,1,0,"0000000",15,46,15,52,16,10,0,0,0,1,0
40,400065,1,1,0,0,0,4,4,153,0,29,1,2016,6,18,9,0,1,7,2,4,"CR-NS197","",0,36.4048,-99.498,0,35,0,0,1,1,0,4,1,1,0,1,0,"0000000",18,9,18,21,20,11,0,0,0,2,1
40,400066,1,1,0,1,1,1,1,13,0,16,2,2016,3,19,21,1,1,3,1,2,"US-70","",17,33.9976,-96.3433,0,8,0,0,1,1,0,1,2,1,0,1,0,"0000000",19,24,19,30,19,58,0,0,0,1,0
40,400067,1,1,0,1,1,1,1,109,3550,23,2,2016,3,19,51,1,2,1,1,1,"I-40","",0,35.4481,-97.4285,0,8,0,0,1,1,0,1,3,10,0,10,0,"0000000",19,59,19,59,20,14,19,0,0,1,0
40,400068,8,2,6,0,0,4,4,109,3550,14,2,2016,1,8,46,0,2,2,1,3,"SR-152","",0,35.42306111,-97.613425,0,12,6,0,1,1,0,1,1,10,0,10,0,"0000000",8,47,8,53,9,25,14,0,0,1,0
40,400069,1,1,0,0,0,2,2,71,3800,24,2,2016,4,13,53,0,2,4,2,4,"CR-LA CANN","",0,36.7451,-97.0313,0,1,0,0,1,1,0,1,1,1,0,1,0,"0000000",14,6,14,35,16,11,0,0,0,1,0
40,400070,3,2,1,0,1,2,3,13,0,26,2,2016,6,9,50,0,1,5,1,3,"SR-22","SR-48",46,34.1428,-96.3732,0,12,6,0,2,2,0,1,1,1,0,1,0,"0000000",9,51,10,32,11,26,0,0,0,1,0
40,400071,2,2,0,0,0,4,4,153,5220,3,2,2016,4,0,2,1,2,3,1,3,"SR-15","",0,36.43354722,-99.43313611,0,12,1,0,1,1,0,1,3,1,0,1,0,"0000000",0,2,0,8,0,58,0,0,0,1,1
40,400072,2,2,0,0,0,4,4,93,0,15,2,2016,2,23,20,0,1,3,1,2,"US-60","",35,36.3908,-98.3776,0,12,2,0,1,1,0,1,2,1,0,1,0,"0000000",23,22,23,35,0,33,0,0,0,1,0
40,400073,2,2,0,0,0,2,2,103,3740,26,2,2016,6,8,5,0,2,4,1,2,"US-77","",0,36.27511667,-97.32989444,0,12,6,0,8,1,0,1,1,1,0,1,0,"0000000",8,7,8,10,88,88,0,0,0,1,0
40,400074,1,1,0,1,1,1,1,117,0,27,2,2016,7,0,29,1,1,3,1,2,"US-412","",155,36.2166,-96.3602,0,8,0,0,1,1,4,1,2,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
40,400075,2,2,0,0,0,3,3,109,3550,5,3,2016,7,17,26,0,2,3,4,6,"SE 59TH ST","",0,35.40624444,-97.504075,0,33,0,0,1,1,0,4,1,1,0,1,0,"0000000",17,26,17,30,18,8,0,0,0,1,1
40,400076,2,2,0,0,0,2,2,109,3550,6,3,2016,1,19,42,1,2,1,1,1,"I-40","",0,35.4084,-97.3016,0,12,1,0,1,1,0,1,2,1,0,1,0,"0000000",88,88,88,88,88,88,0,0,0,1,0
40,400077,1,1,0,0,0,1,1,39,0,22,2,2016,2,18,13,1,2,1,1,7,"I-40 FRONTAGE RD","",0,35.5358,-98.6401,0,1,0,0,1,1,0,4,5,10,0,10,0,"0000000",18,12,18,16,18,32,0,0,0,1,1
40,400078,1,1,0,0,0,1,1,113,0,12,3,2016,7,18,6,0,1,4,1,3,"SR-99","",17,36.346,-96.4289,0,1,0,0,1,1,0,4,1,10,0,10,0,"0000000",99,99,99,99,99,99,0,0,0,1,1
40,400079,1,1,0,0,0,2,2,31,2750,13,3,2016,1,1,30,1,2,3,1,3,"SR-7","SE 40TH ST",0,34.59438056,-98.34148889,0,34,0,0,3,3,0,4,3,10,0,10,0,"0000000",1,32,1,40,88,88,0,0,0,1,1
40,400080,2,2,0,0,0,8,8,67,0,11,3,2016,6,21,18,1,1,3,1,2,"US-81","",90,34.2825,-97.9649,0,12,6,0,1,1,0,1,2,2,0,2,0,"0000000",21,26,21,50,2,50,0,0,0,4,0
40,400081,2,2,0,0,0,2,2,19,0,1,3,2016,3,21,9,1,1,1,1,1,"I-35","",33,34.1186,-97.155,0,12,6,0,1,1,0,1,2,10,0,10,0,"0000000",21,12,21,37,23,9,0,0,0,1,0
40,400082,1,1,0,0,0,2,2,125,0,6,3,2016,1,12,7,0,1,5,1,3,"SR-99A","",7,35.3334,-96.7771,0,1,0,0,1,1,0,4,1,10,0,10,0,"0000000",12,8,12,21,12,54,0,0,0,1,0
40,400083,3,3,0,0,0,5,5,143,4780,9,3,2016,4,17,35,1,2,1,1,1,"I-44","",0,36.08979444,-95.99549722,0,12,1,0,1,1,0,1,1,1,0,1,0,"0000000",17,33,17,45,18,27,0,0,0,1,0
40,400084,1,1,0,0,0,1,1,79,0,7,3,2016,2,14,59,0,1,5,1,3,"SR-1","",84,34.6871,-94.5614,0,42,0,0,1,1,0,4,1,10,0,10,0,"0000000",14,56,15,35,88,88,0,0,0,1,1
40,400085,1,1,0,0,0,1,1,109,3550,13,3,2016,1,22,25,1,2,1,1,1,"I-35 EXIT RAMP","",0,35.5782,-97.4422,0,33,0,1,5,1,0,4,3,1,0,1,0,"0000000",22,26,22,28,22,34,0,0,0,1,0
40,400086,1,1,0,0,0,1,1,109,3550,2,3,2016,4,9,12,0,1,5,4,6,"N MIDWEST BLVD","",0,35.60609722,-97.38948333,0,21,0,0,1,1,0,4,1,1,0,1,0,"0000000",9,12,9,28,88,88,0,0,0,1,0
40,400087,2,2,0,0,0,2,2,103,0,10,3,2016,5,16,15,0,1,4,1,2,"US-64","",67,36.2901,-97.1655,0,12,6,0,1,1,0,1,1,10,0,10,0,"0000000",16,13,16,22,88,88,0,0,0,1,0
40,400088,1,1,0,0,0,2,2,95,0,15,3,2016,3,2,41,0,1,5,1,3,"SR-70B","",16,33.9823,-96.7019,0,42,0,0,1,1,0,4,2,1,0,1,0,"0000000",2,36,2,52,4,40,0,0,0,1,0
40,400089,1,1,0,0,0,1,1,143,4780,10,3,2016,5,22,49,1,2,1,1,1,"I-244","",0,36.14538056,-96.00225278,0,20,0,0,1,1,0,4,3,1,0,1,0,"0000000",22,43,22,48,23,18,0,0,0,1,1
40,400090,2,2,0,0,0,2,2,79,0,23,3,2016,4,22,31,0,1,3,1,2,"US-59","",162,34.8116,-94.6446,0,12,2,0,1,1,0,1,2,2,0,2,0,"0000000",22,30,22,50,88,88,0,0,0,1,0
40,400091,1,1,0,0,0,1,1,15,0,4,3,2016,6,16,20,0,1,5,1,2,"US-277","",90,34.929,-98.1326,0,34,0,0,1,1,0,4,1,1,0,1,0,"0000000",99,99,99,99,88,88,0,0,0,1,1
40,400092,1,1,0,0,0,2,2,119,0,5,3,2016,7,12,1,1,1,1,1,1,"I-35","",0,35.9891,-97.3525,0,52,0,0,1,1,0,3,1,1,0,1,0,"0000000",12,12,12,17,13,5,0,0,0,1,0
40,400093,1,1,0,0,0,1,1,49,0,8,3,2016,3,11,24,0,1,4,1,3,"SR-29","",4,34.6304,-97.5563,0,42,0,0,1,1,0,4,1,2,0,2,0,"0000000",12,0,12,24,13,36,0,0,0,1,0
40,400094,1,1,0,0,0,1,1,23,2340,21,3,2016,2,5,44,0,2,7,4,6,"KIRK RD","",0,34.01158611,-95.49878056,0,34,0,0,1,1,0,4,6,1,0,1,0,"0000000",5,48,5,54,88,88,0,0,0,1,0
40,400095,1,1,0,0,0,3,3,119,4460,21,3,2016,2,17,49,0,2,7,4,6,"SANBORN LAKE DR","",0,36.15716667,-97.07523056,0,42,0,0,1,1,0,4,1,1,0,1,0,"0000000",99,99,99,99,99,99,0,0,0,1,1
40,400096,1,1,0,0,0,2,2,143,4780,4,2,2016,5,2,37,0,2,4,4,6,"E 81ST ST S","",0,36.04630556,-95.91274722,0,30,0,0,1,1,0,4,2,1,0,1,0,"0000000",2,39,2,44,3,4,0,0,0,1,0
40,400097,2,2,0,0,0,3,3,143,4780,19,2,2016,6,16,7,0,2,3,4,6,"S MEMORIAL DR","E 106TH PL S",0,36.009175,-95.88664167,0,12,11,0,2,2,0,1,1,1,0,1,0,"0000000",16,9,16,14,16,46,0,0,0,1,0
40,400098,4,4,0,0,0,4,4,143,4780,19,2,2016,6,18,38,0,2,3,4,6,"W 71ST ST S","",0,36.06077222,-95.98366111,0,12,1,0,1,1,0,1,3,10,0,10,0,"0000000",18,37,18,48,19,15,28,14,0,1,0
40,400099,2,2,0,0,0,5,5,143,4780,6,3,2016,1,3,36,0,2,3,4,6,"E 21ST ST","E SKELLY DR",0,36.13340556,-95.86792778,0,12,6,0,2,3,0,1,3,1,0,1,0,"0000000",3,34,3,42,4,13,0,0,0,3,1
40,400100,2,2,0,0,0,3,3,143,4780,21,2,2016,1,17,50,0,2,4,4,6,"S SHERIDAN RD","",0,36.03873333,-95.90421389,0,12,6,0,1,1,0,1,1,1,0,1,0,"0000000",17,55,17,59,18,5,0,0,0,1,1
40,400101,2,2,0,0,0,2,2,143,4780,9,3,2016,4,17,11,0,2,4,4,6,"S GARNETT RD","E 48TH ST",0,36.09299722,-95.85106389,0,1,0,0,2,3,0,1,1,10,0,10,0,"0000000",17,11,17,21,88,88,0,0,0,1,1
40,400102,2,2,0,0,0,2,2,125,2950,14,3,2016,2,10,23,1,1,1,1,1,"I-40","",0,35.3843,-97.1307,0,12,1,0,1,1,4,1,1,10,0,10,0,"0000000",10,26,10,43,11,35,0,0,0,1,0
40,400103,1,1,0,0,0,1,1,109,3550,15,3,2016,3,1,37,1,2,1,1,1,"I-44","",0,35.5277,-97.527,0,57,0,0,1,1,0,3,2,1,0,1,0,"0000000",99,99,99,99,88,88,0,0,0,1,1
